Step,latitude,longitude,ID,timestamp,states
4022,-0.973001066666667,101.979989366667,465,2015-05-23 22:05:27.000,2
4023,-0.972949383333333,101.979979583333,465,2015-05-23 22:10:27.000,2
4024,-0.972873016666667,101.979791733333,465,2015-05-23 22:15:27.000,1
4025,-0.97287405,101.979799883333,465,2015-05-23 22:20:27.000,1
4026,-0.972824716666667,101.979776183333,465,2015-05-23 22:25:26.000,2
4027,-0.972573683333333,101.97977415,465,2015-05-23 22:30:27.000,2
4028,-0.972342983333333,101.979739283333,465,2015-05-23 22:35:27.000,2
4029,-0.972352583333333,101.9796719,465,2015-05-23 22:40:27.000,2
4030,-0.972331733333333,101.97958015,465,2015-05-23 22:45:27.000,2
4031,-0.971878166666667,101.979365383333,465,2015-05-23 22:50:26.000,2
4032,-0.971394766666667,101.97934915,465,2015-05-23 22:55:27.000,2
4033,-0.970755233333333,101.979212566667,465,2015-05-23 23:00:26.000,2
4034,-0.9707484,101.978298533333,465,2015-05-23 23:05:26.000,2
4035,-0.970701583333333,101.979399316667,465,2015-05-23 23:10:27.000,2
4036,-0.97048815,101.9796652,465,2015-05-23 23:15:26.000,2
4037,-0.969594133333333,101.979676566667,465,2015-05-23 23:20:27.000,2
4038,-0.969090983333333,101.979200966667,465,2015-05-23 23:25:27.000,2
4039,-0.96856275,101.977583366667,465,2015-05-23 23:30:27.000,2
4040,-0.96851705,101.977278766667,465,2015-05-23 23:35:27.000,2
4041,-0.968239766666667,101.977385466667,465,2015-05-23 23:40:27.000,2
4042,-0.9680275,101.977321366667,465,2015-05-23 23:45:27.000,2
4043,-0.967781366666667,101.97735925,465,2015-05-23 23:50:27.000,2
4044,-0.967495016666667,101.977776583333,465,2015-05-23 23:55:26.000,2
4045,-0.96751395,101.977783816667,465,2015-05-24 00:00:26.000,2
4046,-0.9674317,101.97805885,465,2015-05-24 00:05:27.000,2
4047,-0.967055466666666,101.978234466667,465,2015-05-24 00:10:27.000,2
4048,-0.96680445,101.978116283333,465,2015-05-24 00:15:27.000,2
4049,-0.966779866666667,101.978044316667,465,2015-05-24 00:20:27.000,1
4050,-0.966811666666667,101.97803725,465,2015-05-24 00:25:27.000,1
4051,-0.9668101,101.978023583333,465,2015-05-24 00:30:27.000,1
4052,-0.966810983333333,101.97802815,465,2015-05-24 00:35:27.000,1
4053,-0.966816483333333,101.978024616667,465,2015-05-24 00:40:27.000,1
4054,-0.96681025,101.9780253,465,2015-05-24 00:45:27.000,1
4055,-0.96681485,101.978017533333,465,2015-05-24 00:50:26.000,1
4056,-0.9668133,101.978025733333,465,2015-05-24 00:55:26.000,1
4057,-0.96680115,101.978010616667,465,2015-05-24 01:00:27.000,1
4058,-0.966805566666667,101.978007366667,465,2015-05-24 01:05:27.000,1
4059,-0.96679585,101.978017566667,465,2015-05-24 01:10:26.000,1
4060,-0.966796083333333,101.978011366667,465,2015-05-24 01:15:27.000,1
4061,-0.9667966,101.978015883333,465,2015-05-24 01:20:27.000,1
4062,-0.9667813,101.9780171,465,2015-05-24 01:25:27.000,1
4063,-0.9667599,101.978020783333,465,2015-05-24 01:30:27.000,1
4064,-0.96675995,101.978023283333,465,2015-05-24 01:35:27.000,1
4065,-0.966765966666667,101.978030266667,465,2015-05-24 01:40:27.000,2
4066,-0.96660835,101.977933683333,465,2015-05-24 01:45:26.000,2
4067,-0.966367116666667,101.9780159,465,2015-05-24 01:50:27.000,2
4068,-0.966264616666666,101.978024483333,465,2015-05-24 01:55:26.000,2
4069,-0.966093583333333,101.977947216667,465,2015-05-24 02:00:26.000,2
4070,-0.9659706,101.977917766667,465,2015-05-24 02:05:27.000,2
4071,-0.965842533333333,101.977768316667,465,2015-05-24 02:10:26.000,2
4072,-0.96582855,101.977729366667,465,2015-05-24 02:15:27.000,2
4073,-0.965727216666667,101.977838983333,465,2015-05-24 02:20:26.000,1
4074,-0.96571975,101.977849833333,465,2015-05-24 02:25:27.000,1
4075,-0.96572895,101.977844183333,465,2015-05-24 02:30:27.000,1
4076,-0.965701033333334,101.977820416667,465,2015-05-24 02:35:26.000,1
4077,-0.965685183333333,101.977766116667,465,2015-05-24 02:40:27.000,1
4078,-0.965701683333334,101.977743516667,465,2015-05-24 02:45:27.000,1
4079,-0.965742116666667,101.977732083333,465,2015-05-24 02:50:28.000,1
4080,-0.96575355,101.977722916667,465,2015-05-24 02:55:27.000,1
4081,-0.9657362,101.977654616667,465,2015-05-24 03:00:28.000,1
4082,-0.965699133333334,101.977642083333,465,2015-05-24 03:05:27.000,1
4083,-0.965717816666667,101.977647716667,465,2015-05-24 03:10:27.000,1
4084,-0.965700716666667,101.977638833333,465,2015-05-24 03:15:28.000,1
4085,-0.96571925,101.97766055,465,2015-05-24 03:20:28.000,1
4086,-0.965719483333333,101.97761515,465,2015-05-24 03:25:27.000,1
4087,-0.96574745,101.97756595,465,2015-05-24 03:30:26.000,1
4088,-0.965779416666667,101.9775596,465,2015-05-24 03:35:28.000,1
4089,-0.965769166666667,101.977569216667,465,2015-05-24 03:40:28.000,1
4090,-0.965776233333333,101.977573333333,465,2015-05-24 03:45:27.000,1
4091,-0.96578665,101.9775706,465,2015-05-24 03:50:28.000,1
4092,-0.965797183333333,101.977573433333,465,2015-05-24 03:55:28.000,1
4093,-0.965778316666667,101.977581016667,465,2015-05-24 04:00:28.000,1
4094,-0.965958266666667,101.977369383333,465,2015-05-24 04:05:27.000,1
4095,-0.965919333333333,101.97740335,465,2015-05-24 04:10:27.000,1
4096,-0.965908016666667,101.977381983333,465,2015-05-24 04:15:27.000,1
4097,-0.965913566666667,101.9773884,465,2015-05-24 04:20:27.000,1
4098,-0.965935,101.977401883333,465,2015-05-24 04:25:27.000,1
4099,-0.965892266666667,101.977370583333,465,2015-05-24 04:30:27.000,1
4100,-0.965883866666667,101.977350433333,465,2015-05-24 04:35:29.000,1
4101,-0.9658568,101.977363683333,465,2015-05-24 04:40:27.000,1
4102,-0.96586995,101.97736105,465,2015-05-24 04:45:29.000,1
4103,-0.965858683333333,101.977389716667,465,2015-05-24 04:50:27.000,1
4104,-0.96586145,101.977379166667,465,2015-05-24 04:55:29.000,1
4105,-0.96584865,101.977368066667,465,2015-05-24 05:00:32.000,1
4106,-0.96586135,101.977375133333,465,2015-05-24 05:05:27.000,1
4107,-0.9658658,101.97737485,465,2015-05-24 05:10:28.000,1
4108,-0.965870916666667,101.9773767,465,2015-05-24 05:15:31.000,1
4109,-0.96584985,101.97739275,465,2015-05-24 05:20:27.000,1
4110,-0.965853583333333,101.97736785,465,2015-05-24 05:25:28.000,1
4111,-0.965868016666667,101.9773737,465,2015-05-24 05:30:27.000,1
4112,-0.965965,101.977391166667,465,2015-05-24 05:35:28.000,1
4113,-0.965971416666667,101.977384383333,465,2015-05-24 05:40:28.000,1
4114,-0.966020733333334,101.977374416667,465,2015-05-24 05:45:27.000,1
4115,-0.966043816666667,101.977378383333,465,2015-05-24 05:50:28.000,1
4116,-0.966048833333333,101.977365633333,465,2015-05-24 05:55:28.000,1
4117,-0.966046233333333,101.977364383333,465,2015-05-24 06:00:28.000,1
4118,-0.966070983333333,101.97737135,465,2015-05-24 06:05:28.000,2
4119,-0.966115066666667,101.977393116667,465,2015-05-24 06:10:29.000,2
4120,-0.966173616666667,101.977313333333,465,2015-05-24 06:15:28.000,2
4121,-0.966354016666666,101.9772174,465,2015-05-24 06:20:27.000,2
4122,-0.966386933333333,101.9774013,465,2015-05-24 06:25:27.000,2
4123,-0.966393666666666,101.977412283333,465,2015-05-24 06:30:27.000,2
4124,-0.9664187,101.977415283333,465,2015-05-24 06:35:27.000,2
4125,-0.966488083333334,101.977372233333,465,2015-05-24 06:40:28.000,2
4126,-0.966628383333333,101.977600616667,465,2015-05-24 06:45:27.000,2
4127,-0.966546083333333,101.977768133333,465,2015-05-24 06:50:27.000,2
4128,-0.966509333333333,101.977659966667,465,2015-05-24 06:55:27.000,2
4129,-0.967158383333333,101.977991,465,2015-05-24 07:00:27.000,2
4130,-0.966206316666667,101.97801875,465,2015-05-24 07:05:26.000,2
4131,-0.965559016666667,101.977671733333,465,2015-05-24 07:10:27.000,2
4132,-0.9653794,101.977625116667,465,2015-05-24 07:15:27.000,2
4133,-0.965119383333334,101.977518083333,465,2015-05-24 07:20:27.000,2
4134,-0.964593666666667,101.977207433333,465,2015-05-24 07:25:27.000,2
4135,-0.964251866666667,101.97661915,465,2015-05-24 07:30:27.000,2
4136,-0.964337533333333,101.976473033333,465,2015-05-24 07:35:26.000,2
4137,-0.96454415,101.976175066667,465,2015-05-24 07:40:27.000,2
4138,-0.964582683333333,101.975954,465,2015-05-24 07:45:26.000,2
4139,-0.964523016666667,101.9757274,465,2015-05-24 07:50:27.000,2
4140,-0.964430716666667,101.97569045,465,2015-05-24 07:55:27.000,2
4141,-0.9640916,101.975537,465,2015-05-24 08:00:27.000,2
4142,-0.964104183333333,101.975360883333,465,2015-05-24 08:05:29.000,1
4143,-0.964119333333333,101.97536385,465,2015-05-24 08:10:27.000,1
4144,-0.964118766666667,101.975363966667,465,2015-05-24 08:15:27.000,1
4145,-0.964103066666667,101.975351733333,465,2015-05-24 08:20:27.000,1
4146,-0.964100083333333,101.975358983333,465,2015-05-24 08:25:27.000,1
4147,-0.964116066666667,101.97535615,465,2015-05-24 08:30:27.000,1
4148,-0.964111816666667,101.97535915,465,2015-05-24 08:35:27.000,1
4149,-0.964105433333333,101.975366983333,465,2015-05-24 08:40:27.000,2
4150,-0.963874333333333,101.975332416667,465,2015-05-24 08:45:27.000,2
4151,-0.9634761,101.975247083333,465,2015-05-24 08:50:27.000,2
4152,-0.96341035,101.975070966667,465,2015-05-24 08:55:27.000,2
4153,-0.963675383333333,101.974715383333,465,2015-05-24 09:00:27.000,2
4154,-0.964061016666667,101.974454866667,465,2015-05-24 09:05:28.000,2
4155,-0.964548433333333,101.974208516667,465,2015-05-24 09:10:26.000,2
4156,-0.96504195,101.974345866667,465,2015-05-24 09:15:26.000,2
4157,-0.9644592,101.97418885,465,2015-05-24 09:20:27.000,2
4158,-0.964020533333333,101.974162683333,465,2015-05-24 09:25:27.000,2
4159,-0.963263316666667,101.973404416667,465,2015-05-24 09:30:27.000,2
4160,-0.963252016666666,101.9733039,465,2015-05-24 09:35:27.000,2
4161,-0.963540816666667,101.973063216667,465,2015-05-24 09:40:27.000,2
4162,-0.963227933333333,101.972803016667,465,2015-05-24 09:45:27.000,2
4163,-0.963105933333333,101.972399883333,465,2015-05-24 09:50:27.000,2
4164,-0.962833416666667,101.97235095,465,2015-05-24 09:55:26.000,2
4165,-0.962617266666667,101.972217583333,465,2015-05-24 10:00:27.000,2
4166,-0.962301533333334,101.9720845,465,2015-05-24 10:05:27.000,2
4167,-0.96215305,101.97218775,465,2015-05-24 10:10:26.000,2
4168,-0.961803283333333,101.971624166667,465,2015-05-24 10:15:27.000,2
4169,-0.96187225,101.9715412,465,2015-05-24 10:20:27.000,2
4170,-0.961934283333333,101.97107895,465,2015-05-24 10:25:26.000,2
4171,-0.96172565,101.9709056,465,2015-05-24 10:30:27.000,1
4172,-0.96173205,101.970896033333,465,2015-05-24 10:35:27.000,1
4173,-0.9617354,101.970905316667,465,2015-05-24 10:40:27.000,2
4174,-0.961786483333333,101.97076455,465,2015-05-24 10:45:26.000,2
4175,-0.962601033333333,101.970756316667,465,2015-05-24 10:50:26.000,2
4176,-0.962638683333333,101.970505766667,465,2015-05-24 10:55:27.000,2
4177,-0.963704416666667,101.970047383333,465,2015-05-24 11:00:27.000,2
4178,-0.964209033333333,101.9701203,465,2015-05-24 11:05:27.000,2
4179,-0.964876316666667,101.970314016667,465,2015-05-24 11:10:27.000,2
4180,-0.965300916666667,101.972135716667,465,2015-05-24 11:15:26.000,2
4181,-0.965505866666667,101.972509533333,465,2015-05-24 11:20:26.000,2
4182,-0.966714583333333,101.97224185,465,2015-05-24 11:25:27.000,2
4183,-0.968431216666667,101.971745633333,465,2015-05-24 11:30:26.000,2
4184,-0.970075483333333,101.97364605,465,2015-05-24 11:35:26.000,2
4185,-0.969715216666667,101.975304816667,465,2015-05-24 11:40:27.000,2
4186,-0.969778316666667,101.9754601,465,2015-05-24 11:45:26.000,2
4187,-0.969952383333334,101.976211766667,465,2015-05-24 11:50:27.000,2
4188,-0.9703061,101.976271533333,465,2015-05-24 11:55:26.000,2
4189,-0.971107816666667,101.97652,465,2015-05-24 12:00:27.000,2
4190,-0.97111505,101.976402283333,465,2015-05-24 12:05:26.000,2
4191,-0.971321883333333,101.9765065,465,2015-05-24 12:10:26.000,2
4192,-0.971339183333333,101.977078183333,465,2015-05-24 12:15:26.000,2
4193,-0.97148,101.977075483333,465,2015-05-24 12:20:26.000,2
4194,-0.971573,101.9771301,465,2015-05-24 12:25:26.000,2
4195,-0.971788366666667,101.97702135,465,2015-05-24 12:30:27.000,2
4196,-0.971788433333333,101.976871,465,2015-05-24 12:35:26.000,2
4197,-0.971864633333333,101.976799633333,465,2015-05-24 12:40:26.000,2
4198,-0.972042066666666,101.97678015,465,2015-05-24 12:45:27.000,2
4199,-0.972281483333333,101.976715633333,465,2015-05-24 12:50:27.000,2
4200,-0.972428816666667,101.9769055,465,2015-05-24 12:55:27.000,2
4201,-0.972295266666667,101.977000583333,465,2015-05-24 13:00:27.000,2
4202,-0.972008283333333,101.977744583333,465,2015-05-24 13:05:27.000,2
4203,-0.971953916666667,101.97796705,465,2015-05-24 13:10:27.000,2
4204,-0.972033683333333,101.978827766667,465,2015-05-24 13:15:27.000,2
4205,-0.9721917,101.979538683333,465,2015-05-24 13:20:27.000,2
4206,-0.97267785,101.979788733333,465,2015-05-24 13:25:27.000,2
4207,-0.9730226,101.97970325,465,2015-05-24 13:30:27.000,2
4208,-0.9734261,101.9801865,465,2015-05-24 13:35:27.000,2
4209,-0.973920316666667,101.980807916667,465,2015-05-24 13:40:27.000,2
4210,-0.975169766666667,101.980897666667,465,2015-05-24 13:45:27.000,2
4211,-0.975470966666667,101.981336083333,465,2015-05-24 13:50:26.000,2
4212,-0.975473433333333,101.9814116,465,2015-05-24 13:55:26.000,2
4213,-0.975499716666667,101.981522083333,465,2015-05-24 14:00:27.000,2
4214,-0.97561395,101.981569483333,465,2015-05-24 14:05:27.000,2
4215,-0.976055883333333,101.9812913,465,2015-05-24 14:10:27.000,2
4216,-0.9763094,101.981110166667,465,2015-05-24 14:15:26.000,2
4217,-0.976369333333333,101.980924083333,465,2015-05-24 14:20:27.000,1
4218,-0.976345566666667,101.980928666667,465,2015-05-24 14:25:26.000,1
4219,-0.976383183333333,101.980928,465,2015-05-24 14:30:26.000,2
4220,-0.9765541,101.980859966667,465,2015-05-24 14:35:26.000,2
4221,-0.976625516666667,101.980833316667,465,2015-05-24 14:40:27.000,2
4222,-0.976666833333333,101.980783083333,465,2015-05-24 14:45:27.000,2
4223,-0.976992266666667,101.980923316667,465,2015-05-24 14:50:27.000,2
4224,-0.977226216666667,101.981019283333,465,2015-05-24 14:55:27.000,2
4225,-0.977300466666667,101.980926033333,465,2015-05-24 15:00:27.000,2
4226,-0.97730415,101.980965466667,465,2015-05-24 15:05:27.000,2
4227,-0.97738235,101.981077833333,465,2015-05-24 15:10:26.000,2
4228,-0.977277116666667,101.98116595,465,2015-05-24 15:15:27.000,2
4229,-0.9773001,101.981395566667,465,2015-05-24 15:20:27.000,2
4230,-0.977339716666667,101.981897383333,465,2015-05-24 15:25:26.000,2
4231,-0.977524033333333,101.98204105,465,2015-05-24 15:30:26.000,2
4232,-0.977622066666667,101.982045933333,465,2015-05-24 15:35:27.000,2
4233,-0.977849566666667,101.982111733333,465,2015-05-24 15:40:27.000,1
4234,-0.977848616666667,101.98210625,465,2015-05-24 15:45:26.000,1
4235,-0.977851883333333,101.982096966667,465,2015-05-24 15:50:27.000,1
4236,-0.97788355,101.98213795,465,2015-05-24 15:55:26.000,1
4237,-0.97789405,101.982133416667,465,2015-05-24 16:00:27.000,1
4238,-0.977885916666667,101.982142433333,465,2015-05-24 16:05:27.000,2
4239,-0.978121933333333,101.982231216667,465,2015-05-24 16:10:26.000,2
4240,-0.978249466666667,101.982264533333,465,2015-05-24 16:15:26.000,2
4241,-0.97838105,101.98228325,465,2015-05-24 16:20:27.000,2
4242,-0.978407216666667,101.982328716667,465,2015-05-24 16:25:27.000,2
4243,-0.978501016666667,101.982443816667,465,2015-05-24 16:30:26.000,2
4244,-0.97813265,101.9825117,465,2015-05-24 16:35:26.000,2
4245,-0.978021916666667,101.98249,465,2015-05-24 16:40:26.000,2
4246,-0.97826175,101.9827802,465,2015-05-24 16:45:27.000,1
4247,-0.9782013,101.982775283333,465,2015-05-24 16:50:27.000,1
4248,-0.978226066666667,101.982738783333,465,2015-05-24 16:55:27.000,1
4249,-0.9781645,101.98270175,465,2015-05-24 17:00:27.000,1
4250,-0.978144966666667,101.982685883333,465,2015-05-24 17:05:27.000,2
4251,-0.9780315,101.9826581,465,2015-05-24 17:10:27.000,2
4252,-0.977960083333333,101.982704466667,465,2015-05-24 17:15:27.000,2
4253,-0.977899416666667,101.9826403,465,2015-05-24 17:20:27.000,2
4254,-0.977858466666667,101.982585866667,465,2015-05-24 17:25:27.000,2
4255,-0.977743683333333,101.982532,465,2015-05-24 17:30:27.000,2
4256,-0.9775456,101.98258915,465,2015-05-24 17:35:26.000,2
4257,-0.9773073,101.982662483333,465,2015-05-24 17:40:26.000,2
4258,-0.976372916666667,101.982404416667,465,2015-05-24 17:45:26.000,2
4259,-0.9759873,101.982547466667,465,2015-05-24 17:50:26.000,2
4260,-0.975116566666667,101.982807366667,465,2015-05-24 17:55:26.000,2
4261,-0.97440655,101.9830106,465,2015-05-24 18:00:27.000,2
4262,-0.97424825,101.98308425,465,2015-05-24 18:05:27.000,1
4263,-0.974248833333333,101.98303325,465,2015-05-24 18:10:27.000,1
4264,-0.974253466666667,101.98304195,465,2015-05-24 18:15:27.000,1
4265,-0.974234683333333,101.983042133333,465,2015-05-24 18:20:33.000,1
4266,-0.974273816666667,101.98309765,465,2015-05-24 18:25:27.000,1
4267,-0.974261066666667,101.983097516667,465,2015-05-24 18:30:27.000,1
4268,-0.974238133333333,101.9830469,465,2015-05-24 18:35:27.000,1
4269,-0.97424905,101.983066183333,465,2015-05-24 18:40:27.000,1
4270,-0.974258016666667,101.983075783333,465,2015-05-24 18:45:27.000,1
4271,-0.974230966666667,101.983050333333,465,2015-05-24 18:50:27.000,1
4272,-0.974238016666667,101.98306255,465,2015-05-24 18:55:27.000,1
4273,-0.97424055,101.983072333333,465,2015-05-24 19:00:27.000,1
4274,-0.97426395,101.98306895,465,2015-05-24 19:05:27.000,1
4275,-0.974264316666667,101.983064083333,465,2015-05-24 19:10:27.000,1
4276,-0.974258766666667,101.983028016667,465,2015-05-24 19:15:28.000,1
4277,-0.974277733333333,101.983074983333,465,2015-05-24 19:20:27.000,1
4278,-0.974262516666667,101.983063116667,465,2015-05-24 19:25:27.000,1
4279,-0.974263366666666,101.9830597,465,2015-05-24 19:30:27.000,1
4280,-0.974259083333333,101.9830745,465,2015-05-24 19:35:27.000,1
4281,-0.974244833333333,101.983066833333,465,2015-05-24 19:40:27.000,1
4282,-0.974246383333333,101.983030616667,465,2015-05-24 19:45:27.000,1
4283,-0.974267883333333,101.983071116667,465,2015-05-24 19:50:27.000,1
4284,-0.974214383333333,101.983074716667,465,2015-05-24 19:55:27.000,2
4285,-0.973958466666667,101.982916633333,465,2015-05-24 20:00:27.000,2
4286,-0.97367405,101.983153066667,465,2015-05-24 20:05:27.000,2
4287,-0.973479316666667,101.98314665,465,2015-05-24 20:10:27.000,2
4288,-0.973397566666667,101.983161633333,465,2015-05-24 20:15:27.000,1
4289,-0.9733821,101.983189466667,465,2015-05-24 20:20:27.000,1
4290,-0.973363033333333,101.983174316667,465,2015-05-24 20:25:27.000,1
4291,-0.973342383333334,101.983190716667,465,2015-05-24 20:30:27.000,1
4292,-0.973299183333333,101.983208466667,465,2015-05-24 20:35:27.000,1
4293,-0.973289366666667,101.9832103,465,2015-05-24 20:40:27.000,2
4294,-0.973202633333333,101.98328335,465,2015-05-24 20:45:27.000,2
4295,-0.973024383333333,101.983357683333,465,2015-05-24 20:50:28.000,2
4296,-0.973152216666667,101.983410566667,465,2015-05-24 20:55:27.000,2
4297,-0.9731419,101.983644416667,465,2015-05-24 21:00:27.000,2
4298,-0.972767133333333,101.983950366667,465,2015-05-24 21:05:27.000,2
4299,-0.97210485,101.98388805,465,2015-05-24 21:10:27.000,2
4300,-0.97165955,101.98319315,465,2015-05-24 21:15:27.000,2
4301,-0.971688266666667,101.9831527,465,2015-05-24 21:20:26.000,2
4302,-0.9715932,101.983027066667,465,2015-05-24 21:25:27.000,2
4303,-0.971318316666667,101.9827862,465,2015-05-24 21:30:27.000,2
4304,-0.970414,101.983136783333,465,2015-05-24 21:35:27.000,2
4305,-0.970094766666667,101.98342725,465,2015-05-24 21:40:26.000,2
4306,-0.9699112,101.983700466667,465,2015-05-24 21:45:27.000,2
4307,-0.96959545,101.9840385,465,2015-05-24 21:50:27.000,2
4308,-0.969537583333333,101.98409285,465,2015-05-24 21:55:27.000,2
4309,-0.969363916666666,101.98419535,465,2015-05-24 22:00:27.000,2
4310,-0.969338666666667,101.9844819,465,2015-05-24 22:05:27.000,2
4311,-0.969327383333333,101.984489716667,465,2015-05-24 22:10:27.000,2
4312,-0.9686847,101.984860283333,465,2015-05-24 22:15:27.000,2
4313,-0.967944666666667,101.984602333333,465,2015-05-24 22:20:27.000,2
4314,-0.967719,101.983231716667,465,2015-05-24 22:25:27.000,2
4315,-0.967122966666667,101.983316283333,465,2015-05-24 22:30:27.000,2
4316,-0.96709535,101.98318845,465,2015-05-24 22:35:27.000,2
4317,-0.966896666666667,101.983081533333,465,2015-05-24 22:40:27.000,2
4318,-0.9666003,101.98310455,465,2015-05-24 22:45:27.000,2
4319,-0.966356733333334,101.98311685,465,2015-05-24 22:50:27.000,2
4320,-0.966284283333333,101.983105133333,465,2015-05-24 22:55:27.000,2
4321,-0.966171166666667,101.983026733333,465,2015-05-24 23:00:27.000,2
4322,-0.96614955,101.983026866667,465,2015-05-24 23:05:27.000,2
4323,-0.96623075,101.9821083,465,2015-05-24 23:10:26.000,2
4324,-0.966225983333333,101.98209425,465,2015-05-24 23:15:27.000,2
4325,-0.966242616666667,101.98207845,465,2015-05-24 23:20:27.000,2
4326,-0.9663935,101.9815601,465,2015-05-24 23:25:27.000,2
4327,-0.965989316666667,101.981218616667,465,2015-05-24 23:30:27.000,2
4328,-0.965629366666667,101.98136465,465,2015-05-24 23:35:27.000,1
4329,-0.965614766666667,101.981353016667,465,2015-05-24 23:40:27.000,1
4330,-0.96562865,101.981350566667,465,2015-05-24 23:45:27.000,1
4331,-0.965638033333333,101.9813459,465,2015-05-24 23:50:27.000,2
4332,-0.965834866666667,101.980565033333,465,2015-05-24 23:55:27.000,2
4333,-0.966138116666667,101.97980625,465,2015-05-25 00:00:26.000,2
4334,-0.966179833333333,101.979584383333,465,2015-05-25 00:05:26.000,2
4335,-0.966240566666667,101.979427133333,465,2015-05-25 00:10:27.000,2
4336,-0.966271466666667,101.979178233333,465,2015-05-25 00:15:26.000,2
4337,-0.966190766666667,101.978964783333,465,2015-05-25 00:20:26.000,2
4338,-0.96627235,101.978970316667,465,2015-05-25 00:25:27.000,2
4339,-0.966304216666667,101.978883083333,465,2015-05-25 00:30:27.000,2
4340,-0.966285283333333,101.97865515,465,2015-05-25 00:35:27.000,2
4341,-0.96628495,101.978629883333,465,2015-05-25 00:40:27.000,2
4342,-0.966023466666667,101.978520816667,465,2015-05-25 00:45:26.000,2
4343,-0.965573816666667,101.978440933333,465,2015-05-25 00:50:27.000,1
4344,-0.965573133333333,101.9784139,465,2015-05-25 00:55:27.000,1
4345,-0.965541466666667,101.978406966667,465,2015-05-25 01:00:28.000,1
4346,-0.965497583333333,101.978424066667,465,2015-05-25 01:05:28.000,1
4347,-0.9655054,101.9784016,465,2015-05-25 01:10:27.000,1
4348,-0.965392016666667,101.9783815,465,2015-05-25 01:15:27.000,1
4349,-0.96536795,101.978398416667,465,2015-05-25 01:20:27.000,2
4350,-0.965251883333333,101.978394716667,465,2015-05-25 01:25:27.000,2
4351,-0.965149116666667,101.9783397,465,2015-05-25 01:30:27.000,2
4352,-0.96497065,101.978210733333,465,2015-05-25 01:35:27.000,2
4353,-0.964859416666667,101.97821405,465,2015-05-25 01:40:27.000,2
4354,-0.964708866666667,101.978327933333,465,2015-05-25 01:45:27.000,2
4355,-0.964582816666667,101.97831295,465,2015-05-25 01:50:27.000,1
4356,-0.964571633333333,101.9784052,465,2015-05-25 01:55:28.000,1
4357,-0.964559116666667,101.9784084,465,2015-05-25 02:00:27.000,1
4358,-0.964579133333333,101.978387683333,465,2015-05-25 02:05:34.000,1
4359,-0.964564083333333,101.97842325,465,2015-05-25 02:10:32.000,1
4360,-0.964573916666667,101.978398416667,465,2015-05-25 02:15:37.000,1
4361,-0.96457005,101.9784012,465,2015-05-25 02:20:29.000,1
4362,-0.964573616666667,101.978409216667,465,2015-05-25 02:25:33.000,2
4363,-0.964562966666667,101.978226333333,465,2015-05-25 02:30:27.000,2
4364,-0.964234166666667,101.97758385,465,2015-05-25 02:35:27.000,2
4365,-0.9641043,101.977345733333,465,2015-05-25 02:40:28.000,2
4366,-0.963874933333333,101.97725085,465,2015-05-25 02:45:27.000,2
4367,-0.963737316666667,101.9771444,465,2015-05-25 02:50:28.000,1
4368,-0.963697333333333,101.977161483333,465,2015-05-25 02:55:27.000,1
4369,-0.963668083333333,101.9771892,465,2015-05-25 03:00:28.000,1
4370,-0.963680416666667,101.97719355,465,2015-05-25 03:05:27.000,1
4371,-0.963695466666667,101.977127233333,465,2015-05-25 03:10:31.000,1
4372,-0.9637039,101.977131483333,465,2015-05-25 03:15:29.000,1
4373,-0.9637113,101.977128816667,465,2015-05-25 03:20:33.000,1
4374,-0.963715866666666,101.977131183333,465,2015-05-25 03:25:30.000,1
4375,-0.963703066666667,101.9771278,465,2015-05-25 03:30:28.000,1
4376,-0.963707016666667,101.977140133333,465,2015-05-25 03:35:33.000,1
4377,-0.963709516666667,101.977119483333,465,2015-05-25 03:40:27.000,1
4378,-0.9637093,101.9771532,465,2015-05-25 03:45:28.000,2
4379,-0.963853183333333,101.977010983333,465,2015-05-25 03:50:26.000,2
4380,-0.963844133333333,101.977126633333,465,2015-05-25 03:55:27.000,2
4381,-0.963848333333333,101.9771431,465,2015-05-25 04:00:29.000,2
4382,-0.963671733333333,101.977046716667,465,2015-05-25 04:05:26.000,2
4383,-0.963537366666667,101.97709995,465,2015-05-25 04:10:28.000,2
4384,-0.963435533333333,101.977074,465,2015-05-25 04:15:27.000,2
4385,-0.963475166666666,101.976872833333,465,2015-05-25 04:20:27.000,1
4386,-0.963468916666667,101.976891016667,465,2015-05-25 04:25:27.000,1
4387,-0.96347085,101.976908,465,2015-05-25 04:30:27.000,1
4388,-0.96347,101.976889866667,465,2015-05-25 04:35:28.000,1
4389,-0.963487983333333,101.976898566667,465,2015-05-25 04:40:27.000,1
4390,-0.96348685,101.97685135,465,2015-05-25 04:45:27.000,1
4391,-0.963488216666667,101.976828033333,465,2015-05-25 04:50:27.000,1
4392,-0.963481766666666,101.976815416667,465,2015-05-25 04:55:28.000,1
4393,-0.96350855,101.976827116667,465,2015-05-25 05:00:30.000,1
4394,-0.963542116666667,101.976720716667,465,2015-05-25 05:05:28.000,1
4395,-0.963541183333333,101.976731366667,465,2015-05-25 05:10:28.000,1
4396,-0.963531016666666,101.976746833333,465,2015-05-25 05:15:28.000,1
4397,-0.963524483333333,101.976733083333,465,2015-05-25 05:20:28.000,1
4398,-0.963533733333334,101.976745116667,465,2015-05-25 05:25:27.000,1
