lat,lon,targetID,defender_reward,defender_penalty,attacker_reward,attacker_penalty
1047940.0336399244,8570269.716503497,,,,,
1047941.2477593452,8570272.154390998,,,,,
1047940.0483415712,8570271.039226964,,,,,
1047940.0483415712,8570271.039226964,,,,,
1047833.0377116506,8570209.222844409,,,,,
1047826.1249330118,8570204.594740087,,,,,
1047804.6888725084,8570189.270156514,,,,,
1047803.2592752636,8570189.768361308,,,,,
1047796.2582735237,8570187.35734801,,,,,
1047720.4469199338,8570185.607957156,,,,,
1047717.4997317572,8570185.42400349,,,,,
1047694.3355116252,8570188.448339047,,,,,
1047599.0207305122,8570203.875720711,,,,,
1047579.669037148,8570196.929535042,,,,,
1047549.403310633,8570160.856700499,,,,,
1047542.5508968716,8570162.101554539,,,,,
1047409.0929046436,8570035.337573254,,,,,
1047425.33454477,8570059.809245387,,,,,
1047445.9692312144,8570080.20741097,,,,,
1047445.9634019148,8570092.986115664,,,,,
1047452.6357487104,8570107.82187494,,,,,
1047461.7874793572,8570125.22931119,,,,,
1047461.7874793572,8570125.22931119,,,,,
1047461.7874793572,8570125.22931119,,,,,
1047366.7435327268,8570099.254488671,,,,,
1047340.3177817706,8570096.059920834,,,,,
1047329.7912456514,8570096.541856777,,,,,
1047240.0728207306,8570079.738378946,,,,,
1047224.8335107206,8570074.159307964,,,,,
1047221.2807777554,8570073.378001511,,,,,
1047186.8495489124,8570046.571460115,,,,,
1047163.5725540806,8570043.666305339,,,,,
1047104.629762998,8570031.19480008,,,,,
1047084.5010232488,8570028.928740254,,,,,
1047058.6427471106,8570020.440875538,,,,,
1047037.41031603,8570020.148494128,,,,,
1047028.1346380308,8570015.08742231,,,,,
1047018.7167705948,8570016.038140204,,,,,
1047000.3049848644,8570016.052793775,,,,,
1046973.6221065208,8569992.702264639,,,,,
1046960.1003125424,8569979.024024718,,,,,
1046928.2019518552,8569980.40840869,,,,,
1046920.232573746,8569977.47555339,,,,,
1046799.1074348182,8569924.884960067,,,,,
1046796.2633889102,8569926.861078199,,,,,
1046783.3721481422,8569933.234340362,,,,,
1046783.3721481422,8569933.234340362,,,,,
1046783.3721481422,8569933.234340362,,,,,
1046794.2623890138,8569942.598293878,,,,,
1046825.0565124628,8569950.893831838,,,,,
1046902.7221752012,8569982.442497348,,,,,
1046915.3759136592,8569981.127696738,,,,,
1046916.9903169113,8569982.142488262,,,,,
1046943.7341413538,8570008.353408888,,,,,
1046948.2339729716,8570010.555180855,,,,,
1046960.9212941016,8570015.684573399,,,,,
1047005.5842604222,8570037.765558299,,,,,
1047023.0904111988,8570038.759578057,,,,,
1047072.3715131232,8570033.442632921,,,,,
1047083.8591710184,8570034.47390606,,,,,
1047159.7447051988,8570034.030441541,,,,,
1047210.1734456074,8570033.467595946,,,,,
1047323.9023283276,8570132.51834651,,,,,
1047420.9085006895,8570194.93304695,,,,,
1047420.9085006895,8570194.93304695,,,,,
1047420.9085006895,8570194.93304695,,,,,
1047374.7005556662,8570208.409866044,,,,,
1047374.7005556662,8570208.409866044,,,,,
1047374.7005556662,8570208.409866044,,,,,
1047365.6048513856,8570222.910543779,,,,,
1047341.266809176,8570237.24380288,,,,,
1047326.3271944292,8570251.608674092,,,,,
