Step,longitude,latitude,timestamp,t
3110,77.02131796762589,9.332168051267812,2010-01-11 19:10:00,2010-01-11 19:10:00
3120,77.02143875646455,9.330808575437157,2010-01-11 20:00:00,2010-01-11 20:00:00
3130,77.01996182712699,9.332110350766412,2010-01-11 20:50:00,2010-01-11 20:50:00
3140,77.0171807458153,9.3336994107163,2010-01-11 21:40:00,2010-01-11 21:40:00
3150,77.01681908552571,9.33364405596661,2010-01-11 22:30:00,2010-01-11 22:30:00
3160,77.01748038651039,9.333859767512926,2010-01-11 23:20:00,2010-01-11 23:20:00
3170,77.01649407696702,9.335123851368596,2010-01-12 00:10:00,2010-01-12 00:10:00
3180,77.01459939978051,9.337363970860924,2010-01-12 01:00:00,2010-01-12 01:00:00
3190,77.01242955297367,9.340484299260174,2010-01-12 01:50:00,2010-01-12 01:50:00
3200,77.01395310193703,9.343010409578392,2010-01-12 02:40:00,2010-01-12 02:40:00
3210,77.0142812116536,9.34263954680116,2010-01-12 03:30:00,2010-01-12 03:30:00
3220,77.0130976657785,9.339430291441362,2010-01-12 04:20:00,2010-01-12 04:20:00
3230,77.01480576339607,9.34097140015681,2010-01-12 05:10:00,2010-01-12 05:10:00
3240,77.01757829265925,9.34389832635032,2010-01-12 06:00:00,2010-01-12 06:00:00
3250,77.02023131223713,9.34067016661982,2010-01-12 06:50:00,2010-01-12 06:50:00
3260,77.02037420873947,9.341022500562064,2010-01-12 07:40:00,2010-01-12 07:40:00
3270,77.02076310397213,9.344603198944665,2010-01-12 08:30:00,2010-01-12 08:30:00
3280,77.02038546603386,9.348266662569182,2010-01-12 09:20:00,2010-01-12 09:20:00
3290,77.02145955324369,9.347689286511075,2010-01-12 10:10:00,2010-01-12 10:10:00
3300,77.02169246863477,9.346484716116429,2010-01-12 11:00:00,2010-01-12 11:00:00
3310,77.01921323201685,9.346115905392914,2010-01-12 11:50:00,2010-01-12 11:50:00
3320,77.01996313758072,9.344803705062317,2010-01-12 12:40:00,2010-01-12 12:40:00
3330,77.0233016779393,9.342116020512869,2010-01-12 13:30:00,2010-01-12 13:30:00
3340,77.01998067885738,9.342865801876531,2010-01-12 14:20:00,2010-01-12 14:20:00
3350,77.01651645466603,9.340209216598266,2010-01-12 15:10:00,2010-01-12 15:10:00
3360,77.0152416440619,9.338265782392858,2010-01-12 16:00:00,2010-01-12 16:00:00
3370,77.01437847735644,9.33755738675604,2010-01-12 16:50:00,2010-01-12 16:50:00
3380,77.01654333095651,9.338840707060797,2010-01-12 17:40:00,2010-01-12 17:40:00
3390,77.01785625782104,9.339804716499229,2010-01-12 18:30:00,2010-01-12 18:30:00
3400,77.0188848117501,9.338468812453266,2010-01-12 19:20:00,2010-01-12 19:20:00
3410,77.02077020837014,9.33647138682258,2010-01-12 20:10:00,2010-01-12 20:10:00
3420,77.02221730105703,9.333881731714571,2010-01-12 21:00:00,2010-01-12 21:00:00
3430,77.02447317027298,9.331803155103396,2010-01-12 21:50:00,2010-01-12 21:50:00
3440,77.02538397217637,9.330930761985124,2010-01-12 22:40:00,2010-01-12 22:40:00
3450,77.0273108003166,9.328950981980322,2010-01-12 23:30:00,2010-01-12 23:30:00
3460,77.02671639033933,9.329239523050688,2010-01-13 00:20:00,2010-01-13 00:20:00
3470,77.02240661824844,9.330481283353668,2010-01-13 01:10:00,2010-01-13 01:10:00
3480,77.02505929366711,9.3298550181243,2010-01-13 02:00:00,2010-01-13 02:00:00
3490,77.02838059803943,9.328946993532782,2010-01-13 02:50:00,2010-01-13 02:50:00
3500,77.0311652515461,9.330016192383749,2010-01-13 03:40:00,2010-01-13 03:40:00
3510,77.03222218012002,9.331438503902826,2010-01-13 04:30:00,2010-01-13 04:30:00
3520,77.03335982096552,9.332794814003416,2010-01-13 05:20:00,2010-01-13 05:20:00
3530,77.03494756917439,9.329409918819657,2010-01-13 06:10:00,2010-01-13 06:10:00
3540,77.03490796861463,9.32674687565764,2010-01-13 07:00:00,2010-01-13 07:00:00
3550,77.03552703837128,9.328688265731776,2010-01-13 07:50:00,2010-01-13 07:50:00
3560,77.03615038962319,9.328776085251777,2010-01-13 08:40:00,2010-01-13 08:40:00
3570,77.03811266652995,9.330566227185432,2010-01-13 09:30:00,2010-01-13 09:30:00
3580,77.04054331383956,9.331994978636027,2010-01-13 10:20:00,2010-01-13 10:20:00
3590,77.04178268950439,9.330432330394242,2010-01-13 11:10:00,2010-01-13 11:10:00
3600,77.04398549822419,9.328567735346104,2010-01-13 12:00:00,2010-01-13 12:00:00
3610,77.04548383743249,9.32764820718024,2010-01-13 12:50:00,2010-01-13 12:50:00
3620,77.04660217062302,9.327105420043631,2010-01-13 13:40:00,2010-01-13 13:40:00
3630,77.04777971524858,9.328583619618485,2010-01-13 14:30:00,2010-01-13 14:30:00
3640,77.04810729399519,9.328657188503092,2010-01-13 15:20:00,2010-01-13 15:20:00
3650,77.04836834259089,9.327678729367172,2010-01-13 16:10:00,2010-01-13 16:10:00
3660,77.04922129705982,9.329886581410705,2010-01-13 17:00:00,2010-01-13 17:00:00
3670,77.0491829994097,9.332357192201352,2010-01-13 17:50:00,2010-01-13 17:50:00
3680,77.04661777582459,9.332920663895475,2010-01-13 18:40:00,2010-01-13 18:40:00
3690,77.04609428466519,9.334429105890436,2010-01-13 19:30:00,2010-01-13 19:30:00
3700,77.0469368696305,9.335052087334953,2010-01-13 20:20:00,2010-01-13 20:20:00
3710,77.04656539790808,9.334087847084858,2010-01-13 21:10:00,2010-01-13 21:10:00
3720,77.04821293768907,9.330127602676882,2010-01-13 22:00:00,2010-01-13 22:00:00
3730,77.04886874957415,9.329119360000195,2010-01-13 22:50:00,2010-01-13 22:50:00
3740,77.05072539633287,9.328189656812404,2010-01-13 23:40:00,2010-01-13 23:40:00
3750,77.05182450643518,9.328412172228555,2010-01-14 00:30:00,2010-01-14 00:30:00
3760,77.05253573940092,9.33068525239917,2010-01-14 01:20:00,2010-01-14 01:20:00
3770,77.05316677259212,9.334194124159566,2010-01-14 02:10:00,2010-01-14 02:10:00
3780,77.0525703416115,9.332592846626271,2010-01-14 03:00:00,2010-01-14 03:00:00
3790,77.05162511735804,9.330964761650884,2010-01-14 03:50:00,2010-01-14 03:50:00
3800,77.05071559141119,9.329396804073363,2010-01-14 04:40:00,2010-01-14 04:40:00
3810,77.04983989604922,9.32659607168874,2010-01-14 05:30:00,2010-01-14 05:30:00
3820,77.05018924507532,9.330345246311705,2010-01-14 06:20:00,2010-01-14 06:20:00
3830,77.05073587752698,9.332044403386368,2010-01-14 07:10:00,2010-01-14 07:10:00
3840,77.05393490035837,9.330994210015753,2010-01-14 08:00:00,2010-01-14 08:00:00
3850,77.05598790944451,9.328799029315606,2010-01-14 08:50:00,2010-01-14 08:50:00
3860,77.05342321571102,9.327996520215343,2010-01-14 09:40:00,2010-01-14 09:40:00
3870,77.05238006806817,9.327080514473067,2010-01-14 10:30:00,2010-01-14 10:30:00
3880,77.0526370433304,9.331526718536413,2010-01-14 11:20:00,2010-01-14 11:20:00
3890,77.05296196356726,9.33082461356173,2010-01-14 12:10:00,2010-01-14 12:10:00
3900,77.05187066489157,9.332370313366994,2010-01-14 13:00:00,2010-01-14 13:00:00
3910,77.05234197018987,9.335144280242623,2010-01-14 13:50:00,2010-01-14 13:50:00
3920,77.05130647589037,9.337155665739322,2010-01-14 14:40:00,2010-01-14 14:40:00
3930,77.05361565381884,9.336840677238287,2010-01-14 15:30:00,2010-01-14 15:30:00
3940,77.05382129858724,9.339143436695132,2010-01-14 16:20:00,2010-01-14 16:20:00
3950,77.05389716146612,9.34144480261389,2010-01-14 17:10:00,2010-01-14 17:10:00
3960,77.05393404054223,9.341061079644367,2010-01-14 18:00:00,2010-01-14 18:00:00
3970,77.0537108891461,9.338698402080992,2010-01-14 18:50:00,2010-01-14 18:50:00
3980,77.05324558442106,9.336158620400226,2010-01-14 19:40:00,2010-01-14 19:40:00
3990,77.05227170708619,9.33478266112907,2010-01-14 20:30:00,2010-01-14 20:30:00
4000,77.05019417302692,9.3337606905452,2010-01-14 21:20:00,2010-01-14 21:20:00
4010,77.04900066402384,9.331356434581496,2010-01-14 22:10:00,2010-01-14 22:10:00
4020,77.04641128249847,9.330867761781752,2010-01-14 23:00:00,2010-01-14 23:00:00
4030,77.04140469763549,9.33040588936893,2010-01-14 23:50:00,2010-01-14 23:50:00
4040,77.03956710400413,9.3307551323279,2010-01-15 00:40:00,2010-01-15 00:40:00
4050,77.03641397687839,9.33008819397713,2010-01-15 01:30:00,2010-01-15 01:30:00
4060,77.03392459333138,9.33086307732036,2010-01-15 02:20:00,2010-01-15 02:20:00
4070,77.03678054275939,9.332130405596455,2010-01-15 03:10:00,2010-01-15 03:10:00
4080,77.03913081424702,9.333150922016744,2010-01-15 04:00:00,2010-01-15 04:00:00
4090,77.03967857695346,9.334027237802012,2010-01-15 04:50:00,2010-01-15 04:50:00
4100,77.0378882002835,9.335036740825844,2010-01-15 05:40:00,2010-01-15 05:40:00
4110,77.03408959153495,9.334812412188278,2010-01-15 06:30:00,2010-01-15 06:30:00
4120,77.03190580627276,9.3350408889291,2010-01-15 07:20:00,2010-01-15 07:20:00
4130,77.03336861040725,9.336347575246103,2010-01-15 08:10:00,2010-01-15 08:10:00
4140,77.03537774656976,9.337782748313648,2010-01-15 09:00:00,2010-01-15 09:00:00
4150,77.03431472052779,9.33850986265896,2010-01-15 09:50:00,2010-01-15 09:50:00
4160,77.03281530204175,9.339198143594574,2010-01-15 10:40:00,2010-01-15 10:40:00
4170,77.0327020952397,9.338760683278638,2010-01-15 11:30:00,2010-01-15 11:30:00
4180,77.03528989706672,9.337230848960642,2010-01-15 12:20:00,2010-01-15 12:20:00
4190,77.03831395675694,9.33603070530993,2010-01-15 13:10:00,2010-01-15 13:10:00
4200,77.03252825410817,9.338723119214569,2010-01-15 14:00:00,2010-01-15 14:00:00
4210,77.03291058149357,9.336410258842395,2010-01-15 14:50:00,2010-01-15 14:50:00
4220,77.03406574486561,9.336530967700392,2010-01-15 15:40:00,2010-01-15 15:40:00
4230,77.03592499295829,9.335111515988505,2010-01-15 16:30:00,2010-01-15 16:30:00
4240,77.03767458256031,9.332318938259348,2010-01-15 17:20:00,2010-01-15 17:20:00
4250,77.03926637679517,9.331741352693877,2010-01-15 18:10:00,2010-01-15 18:10:00
4260,77.03845520527064,9.329293973060231,2010-01-15 19:00:00,2010-01-15 19:00:00
4270,77.03976324046829,9.329706776083622,2010-01-15 19:50:00,2010-01-15 19:50:00
4280,77.04131168100818,9.330597666123442,2010-01-15 20:40:00,2010-01-15 20:40:00
4290,77.03984278514565,9.32820391204947,2010-01-15 21:30:00,2010-01-15 21:30:00
4300,77.03951993979754,9.327119265309356,2010-01-15 22:20:00,2010-01-15 22:20:00
4310,77.03871764988777,9.326819446048807,2010-01-15 23:10:00,2010-01-15 23:10:00
4320,77.03800860783156,9.324122279098829,2010-01-16 00:00:00,2010-01-16 00:00:00
4330,77.03944362862931,9.32364532908125,2010-01-16 00:50:00,2010-01-16 00:50:00
4340,77.03770174819995,9.32363966092092,2010-01-16 01:40:00,2010-01-16 01:40:00
4350,77.0388915535431,9.329103301511916,2010-01-16 02:30:00,2010-01-16 02:30:00
4360,77.03677351363024,9.326421239141824,2010-01-16 03:20:00,2010-01-16 03:20:00
4370,77.0338212354324,9.326175477820868,2010-01-16 04:10:00,2010-01-16 04:10:00
4380,77.0322798521246,9.327606572933396,2010-01-16 05:00:00,2010-01-16 05:00:00
